Order Date,Country,City,Region,Customer,Industry,Product,Sales,Quantity,Discount,Profit,Selling Price,Cost Price,Year,Month
2023-06-05,United Arab Emirates,Dubai,EMEA,Lukoil,Energy,ContactMatcher,108.08,7,0.0,54.04,15.44,7.72,2023,6
2023-06-05,United Arab Emirates,Dubai,EMEA,Lukoil,Energy,ContactMatcher,9.54,3,0.0,4.3884,3.1799999999999997,1.7171999999999998,2023,6
2021-04-07,France,Paris,EMEA,AT&T,Communications,ChatBot Plugin,11.736,3,0.2,1.0269,4.89,4.462125,2021,4
2020-05-21,South Korea,Busan,APJ,News Corp.,Misc,ContactMatcher,447.86,7,0.0,219.4514,63.980000000000004,32.6298,2020,5
2020-05-21,South Korea,Busan,APJ,News Corp.,Misc,Support,17.94,3,0.0,8.7906,5.98,3.0498000000000007,2020,5
2020-05-21,South Korea,Busan,APJ,News Corp.,Misc,OneView,245.88,6,0.0,68.8464,40.98,29.505599999999998,2020,5
2022-09-06,United Kingdom,London,EMEA,Engie,Energy,Support,192.16,4,0.0,92.2368,48.04,24.9808,2022,9
2022-09-19,United States,Seattle,AMER,PepsiCo,Consumer Products,FinanceHub,801.568,2,0.2,50.098,500.97999999999996,469.66875,2022,9
2022-09-19,United States,Seattle,AMER,PepsiCo,Consumer Products,Support,368.91,9,0.0,180.7659,40.99,20.904900000000005,2022,9
2022-09-19,United States,Seattle,AMER,PepsiCo,Consumer Products,FinanceHub,885.528,9,0.2,-99.6219,122.98999999999998,136.82637499999998,2022,9
2022-03-14,United States,Los Angeles,AMER,Allianz,Finance,SaaS Connector Pack,28.28,2,0.0,7.3528,14.14,10.4636,2022,3
2022-03-14,United States,Los Angeles,AMER,Allianz,Finance,Support,4912.59,3,0.0,196.5036,1637.53,1572.0288,2022,3
2020-10-16,United States,Los Angeles,AMER,Oracle,Tech,ContactMatcher,14.352,3,0.2,5.0232,5.9799999999999995,3.8870000000000005,2020,10
2020-10-16,United States,Los Angeles,AMER,Oracle,Tech,Data Smasher,179.97,3,0.0,86.3856,59.99,31.1948,2020,10
2023-10-09,Norway,Oslo,EMEA,Nissan Motor,Transportation,Marketing Suite - Gold,42.76,1,0.0,11.1176,42.76,31.6424,2023,10
2021-05-07,United Kingdom,Belfast,EMEA,Comcast,Communications,Support,45.68,2,0.0,21.0128,22.84,12.3336,2021,5
2022-04-15,China,Beijing,APJ,Tyson Foods,Consumer Products,ContactMatcher,25.06,2,0.0,11.7782,12.53,6.640899999999999,2022,4
2022-11-22,Australia,Sydney,APJ,Goldman Sachs Group,Finance,Support,38.432,1,0.2,13.4512,48.04,31.226000000000003,2022,11
2022-11-22,Australia,Sydney,APJ,Goldman Sachs Group,Finance,Marketing Suite - Gold,21.568,2,0.2,1.6176,13.48,12.469000000000001,2022,11
2022-11-22,Australia,Sydney,APJ,Goldman Sachs Group,Finance,Data Smasher,81.576,3,0.2,2.0394,33.989999999999995,33.140249999999995,2022,11
2023-09-11,Finland,Helsinki,EMEA,Engie,Energy,ContactMatcher,2.78,1,0.0,1.3622,2.78,1.4177999999999997,2023,9
2023-09-10,United States,New York City,AMER,AT&T,Communications,Marketing Suite - Gold,99.87,3,0.0,23.9688,33.29,25.3004,2023,9
2020-11-01,United States,New York City,AMER,Valero Energy,Energy,FinanceHub,44.4,3,0.0,22.2,14.799999999999999,7.3999999999999995,2020,11
2020-11-01,United States,New York City,AMER,Valero Energy,Energy,Support,21.4,5,0.0,9.63,4.279999999999999,2.3539999999999996,2020,11
2022-04-04,India,Hyderabad,APJ,Wells Fargo,Finance,SaaS Connector Pack,71.12,4,0.0,22.0472,17.78,12.2682,2022,4
2022-04-04,India,Hyderabad,APJ,Wells Fargo,Finance,Site Analytics,259.96,4,0.0,124.7808,64.99,33.794799999999995,2022,4
2023-01-13,United States,Los Angeles,AMER,Marathon Petroleum,Energy,SaaS Connector Pack - Gold,9.78,1,0.0,4.89,9.78,4.89,2023,1
2021-11-20,United States,Los Angeles,AMER,J.P. Morgan Chase & Co.,Finance,ContactMatcher,24.192,9,0.2,7.56,3.36,2.31,2021,11
2022-11-28,Argentina,Córdoba,AMER,Wells Fargo,Finance,SaaS Connector Pack,31.56,3,0.0,10.4148,10.52,7.0484,2022,11
2023-11-07,United States,Los Angeles,AMER,AT&T,Communications,Support,59.94,3,0.0,28.1718,19.98,10.5894,2023,11
2023-11-07,United States,Los Angeles,AMER,AT&T,Communications,Support,45.36,4,0.0,22.2264,11.34,5.783399999999999,2023,11
2023-11-07,United States,Los Angeles,AMER,AT&T,Communications,Support,26.4,5,0.0,12.672,5.279999999999999,2.7455999999999996,2023,11
2023-11-07,United States,Los Angeles,AMER,AT&T,Communications,FinanceHub,41.4,4,0.0,19.872,10.35,5.382,2023,11
2023-11-07,United States,Los Angeles,AMER,AT&T,Communications,Data Smasher,16.95,1,0.0,1.017,16.95,15.933,2023,11
2022-12-03,United States,Chicago,AMER,AT&T,Communications,ContactMatcher,24.704,2,0.2,9.264,15.44,9.65,2022,12
2022-12-03,United States,Chicago,AMER,AT&T,Communications,OneView,59.7,3,0.0,26.865,19.900000000000002,10.945000000000002,2022,12
2022-12-03,United States,Chicago,AMER,AT&T,Communications,SaaS Connector Pack,14.52,3,0.0,5.6628,4.84,2.9523999999999995,2022,12
2022-12-03,United States,Chicago,AMER,AT&T,Communications,ContactMatcher,104.184,3,0.2,33.8598,43.41,29.301749999999995,2022,12
2022-12-18,Canada,Toronto,AMER,Home Depot,Retail,Marketing Suite - Gold,46.53,3,0.0,13.0284,15.51,11.167200000000001,2022,12
2020-08-24,United Kingdom,Belfast,EMEA,Banco Santander,Finance,Support,25.5,3,0.0,6.63,8.5,6.29,2020,8
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Marketing Suite - Gold,14.9,5,0.0,1.043,2.98,2.7714000000000003,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,FinanceHub,87.71,7,0.0,41.2237,12.53,6.640899999999999,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,FinanceHub,199.764,2,0.1,8.8784,110.98,106.04755555555556,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Marketing Suite - Gold,94.6,4,0.0,27.434,23.65,16.7915,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Marketing Suite,4228.704,6,0.2,158.5764,880.9799999999999,847.9432499999999,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Marketing Suite,2003.92,5,0.2,-25.049,500.98,507.24224999999996,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Site Analytics,209.97,3,0.0,58.7916,69.99,50.3928,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Data Smasher,659.9,2,0.0,217.767,329.95,221.0665,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Support,110.96,2,0.0,53.2608,55.48,28.849599999999995,2021,9
2021-09-17,United Kingdom,London,EMEA,Humana,Healthcare,Site Analytics,67.8,4,0.0,1.356,16.95,16.611,2021,9
2022-11-27,United Kingdom,London,EMEA,AT&T,Communications,ContactMatcher,313.176,2,0.4,-120.0508,260.98,361.02233333333334,2022,11
2023-11-20,Spain,Barcelona,EMEA,AT&T,Communications,ChatBot Plugin,22.96,7,0.0,6.6584,3.2800000000000002,2.3288,2023,11
2023-06-04,Canada,Montreal,AMER,UnitedHealth Group,Healthcare,Data Smasher,1099.5,10,0.0,362.835,109.95,73.6665,2023,6
2020-04-08,Portugal,Lisboa,EMEA,Siemens,Manufacturing,ContactMatcher,1215.92,8,0.0,316.1392,151.99,112.4726,2020,4
2020-10-11,United Arab Emirates,Abu Dhabi,EMEA,Valero Energy,Energy,FinanceHub,7.31,1,0.0,3.4357,7.31,3.8742999999999994,2020,10
2020-10-11,United Arab Emirates,Abu Dhabi,EMEA,Valero Energy,Energy,SaaS Connector Pack,8.92,4,0.0,3.9248,2.23,1.2488000000000001,2020,10
2023-07-08,France,Paris,EMEA,Chevron,Energy,Marketing Suite,87.21,3,0.5,-45.3492,58.13999999999999,88.3728,2023,7
2023-07-08,France,Paris,EMEA,Chevron,Energy,Support,15.552,3,0.2,5.4432,6.4799999999999995,4.211999999999999,2023,7
2023-07-08,France,Paris,EMEA,Chevron,Energy,Site Analytics,683.988,2,0.4,-113.998,569.9900000000001,664.9883333333335,2023,7
2023-07-08,France,Paris,EMEA,Chevron,Energy,Marketing Suite - Gold,13.392,3,0.2,1.0044,5.579999999999999,5.161499999999999,2023,7
2023-07-08,France,Paris,EMEA,Chevron,Energy,Data Smasher,16.776,3,0.2,4.8231,6.989999999999999,4.9803749999999996,2023,7
2023-07-08,France,Paris,EMEA,Chevron,Energy,Data Smasher,527.92,2,0.2,85.787,329.94999999999993,276.33312499999994,2023,7
2022-07-05,Canada,Toronto,AMER,Philip Morris International,Consumer Products,SaaS Connector Pack,25.4,5,0.0,8.636,5.08,3.3528,2022,7
2022-07-05,Canada,Toronto,AMER,Philip Morris International,Consumer Products,Site Analytics,177.48,3,0.2,19.9665,73.94999999999999,65.630625,2022,7
2022-07-05,Canada,Toronto,AMER,Philip Morris International,Consumer Products,Site Analytics,71.976,3,0.2,8.997,29.99,26.241249999999997,2022,7
2023-05-20,Japan,Ibaraki,APJ,Mondelez International,Consumer Products,Site Analytics,95.992,1,0.2,9.5992,119.99,107.991,2023,5
2023-05-20,Japan,Ibaraki,APJ,Mondelez International,Consumer Products,FinanceHub,13.216,4,0.2,4.2952,4.13,2.78775,2023,5
2023-10-13,United States,New York City,AMER,Aviva,Finance,Data Smasher,435.84,12,0.0,130.752,36.32,25.423999999999996,2023,10
2023-10-13,United States,New York City,AMER,Aviva,Finance,ChatBot Plugin,5.88,2,0.0,1.5876,2.94,2.1462,2023,10
2022-08-07,United States,New York City,AMER,ConocoPhillips,Energy,Site Analytics,211.168,4,0.2,18.4772,65.99,60.215875,2022,8
2020-08-25,United States,New York City,AMER,Tesco,Retail,SaaS Connector Pack,6.28,1,0.0,2.6376,6.28,3.6424000000000003,2020,8
2020-08-25,United States,New York City,AMER,Tesco,Retail,Data Smasher,95.1,5,0.0,30.432,19.02,12.933599999999998,2020,8
2020-08-25,United States,New York City,AMER,Tesco,Retail,Support,25.92,4,0.0,12.4416,6.48,3.3696000000000006,2020,8
2020-08-25,United States,New York City,AMER,Tesco,Retail,Marketing Suite - Gold,48.84,4,0.0,13.1868,12.21,8.913300000000001,2020,8
2021-09-14,Netherlands,Amsterdam,EMEA,Trafigura Group,Finance,ContactMatcher,25.9,5,0.0,12.691,5.18,2.6417999999999995,2021,9
2023-03-06,Ukraine,Odessa,EMEA,CVS Health,Retail,SaaS Connector Pack - Gold,42.68,4,0.0,19.6328,10.67,5.7618,2023,3
2023-03-06,Ukraine,Odessa,EMEA,CVS Health,Retail,Data Smasher,299.97,3,0.0,125.9874,99.99000000000001,57.99420000000001,2023,3
2023-03-06,Ukraine,Odessa,EMEA,CVS Health,Retail,OneView,262.24,2,0.0,78.672,131.12,91.784,2023,3
2023-03-06,Ukraine,Odessa,EMEA,CVS Health,Retail,ContactMatcher,234.36,6,0.0,112.4928,39.06,20.311200000000003,2023,3
2023-04-16,Japan,Tokyo,APJ,BMW,Manufacturing,Support,20.736,4,0.2,7.2576,6.4799999999999995,4.212,2023,4
2020-03-30,United Kingdom,London,EMEA,Nestle,Consumer Products,ChatBot Plugin,10.5,5,0.0,2.94,2.1,1.512,2020,3
2020-11-11,France,Lyon,EMEA,PepsiCo,Consumer Products,SaaS Connector Pack,23.968,2,0.2,7.7896,14.979999999999999,10.1115,2020,11
2020-11-11,France,Lyon,EMEA,PepsiCo,Consumer Products,Marketing Suite,521.96,4,0.5,-250.5408,260.98,386.2504,2020,11
2022-03-13,United States,Los Angeles,AMER,AT&T,Communications,Marketing Suite - Gold,676.55,5,0.0,6.7655,135.31,133.9569,2022,3
2022-03-13,United States,Los Angeles,AMER,AT&T,Communications,OneView,154.9,5,0.0,40.274,30.98,22.9252,2022,3
2022-03-13,United States,Los Angeles,AMER,AT&T,Communications,SaaS Connector Pack - Gold,30.56,4,0.0,14.9744,7.64,3.8964,2022,3
2022-03-13,United States,Los Angeles,AMER,AT&T,Communications,FinanceHub,770.352,3,0.2,77.0352,320.97999999999996,288.88199999999995,2022,3
2023-02-10,United States,New York City,AMER,Siemens,Manufacturing,SaaS Connector Pack,21.12,4,0.0,6.5472,5.28,3.6432,2023,2
2020-11-11,United States,New York City,AMER,Glencore,Misc,Site Analytics,575.928,9,0.2,57.5928,79.99,71.991,2020,11
2020-11-11,United States,New York City,AMER,Glencore,Misc,OneView,7.78,2,0.0,2.0228,3.89,2.8786,2020,11
2020-11-11,United States,New York City,AMER,Glencore,Misc,Support,123.92,4,0.0,55.764,30.98,17.039,2020,11
2023-08-21,United States,Los Angeles,AMER,Oracle,Tech,Support,17.22,3,0.0,5.166,5.739999999999999,4.018,2023,8
2023-08-21,United States,Los Angeles,AMER,Oracle,Tech,Marketing Suite - Gold,226.56,6,0.0,63.4368,37.76,27.1872,2023,8
2023-08-21,United States,Los Angeles,AMER,Oracle,Tech,Site Analytics,107.88,3,0.2,10.788,44.949999999999996,40.455,2023,8
2022-01-15,United Kingdom,London,EMEA,UnitedHealth Group,Healthcare,Support,81.98,2,0.0,40.1702,40.99,20.9049,2022,1
2020-07-20,United States,Seattle,AMER,Aetna,Healthcare,Support,104.85,1,0.0,50.328,104.85,54.52199999999999,2020,7
2020-07-20,United States,Seattle,AMER,Aetna,Healthcare,ContactMatcher,8.704,2,0.2,3.1552,5.44,3.4680000000000004,2020,7
2020-07-20,United States,Seattle,AMER,Aetna,Healthcare,Support,19.92,4,0.0,9.7608,4.98,2.5398000000000005,2020,7
2020-07-20,United States,Seattle,AMER,Aetna,Healthcare,SaaS Connector Pack,43.02,3,0.0,15.4872,14.340000000000002,9.1776,2020,7
2023-02-07,United Kingdom,London,EMEA,Chevron,Energy,Marketing Suite,240.784,1,0.2,30.098,300.97999999999996,263.35749999999996,2023,2
2021-12-25,United Kingdom,London,EMEA,Microsoft,Tech,OneView,414.96,2,0.0,124.488,207.48,145.236,2021,12
2022-10-09,Sweden,Stockholm,EMEA,BNP Paribas,Finance,Marketing Suite - Gold,387.72,5,0.2,-67.851,96.93,113.89275,2022,10
2023-07-14,Indonesia,Jakarta,APJ,McKesson,Consumer Products,Marketing Suite - Gold,360.38,2,0.0,93.6988,180.19,133.3406,2023,7
2023-07-14,Indonesia,Jakarta,APJ,McKesson,Consumer Products,Support,13.56,2,0.0,6.2376,6.78,3.6612000000000005,2023,7
2023-04-25,Chile,Antofagasta,AMER,Comcast,Communications,Site Analytics,552.0,10,0.2,34.5,69.0,64.6875,2023,4
2020-09-07,Singapore,Singapore,APJ,Philip Morris International,Consumer Products,ContactMatcher,429.9,5,0.0,111.774,85.97999999999999,63.62519999999999,2020,9
2020-09-07,Singapore,Singapore,APJ,Philip Morris International,Consumer Products,ContactMatcher,32.06,2,0.0,15.3888,16.03,8.335600000000001,2020,9
2020-09-07,Singapore,Singapore,APJ,Philip Morris International,Consumer Products,FinanceHub,161.96,2,0.0,45.3488,80.98,58.305600000000005,2020,9
2020-09-07,Singapore,Singapore,APJ,Philip Morris International,Consumer Products,Marketing Suite - Gold,19.86,2,0.0,5.7594,9.93,7.0503,2020,9
2022-11-22,United Kingdom,London,EMEA,Boeing,Manufacturing,Support,12.96,2,0.0,6.3504,6.48,3.3048000000000006,2022,11
2023-09-17,France,Paris,EMEA,Aetna,Healthcare,Support,20.544,6,0.2,6.42,4.28,2.9425000000000003,2023,9
2022-07-20,Ukraine,Donetsk,EMEA,Coca-Cola,Consumer Products,SaaS Connector Pack,185.58,6,0.0,76.0878,30.930000000000003,18.248700000000003,2022,7
2022-07-20,Ukraine,Donetsk,EMEA,Coca-Cola,Consumer Products,ContactMatcher,77.56,2,0.0,35.6776,38.78,20.941200000000002,2022,7
2022-07-20,Ukraine,Donetsk,EMEA,Coca-Cola,Consumer Products,Marketing Suite - Gold,87.92,4,0.0,0.8792,21.98,21.7602,2022,7
2022-07-20,Ukraine,Donetsk,EMEA,Coca-Cola,Consumer Products,Support,245.94,6,0.0,120.5106,40.99,20.9049,2022,7
2022-07-20,Ukraine,Donetsk,EMEA,Coca-Cola,Consumer Products,ContactMatcher,8.6,1,0.0,4.042,8.6,4.558,2022,7
2022-07-20,Ukraine,Donetsk,EMEA,Coca-Cola,Consumer Products,Marketing Suite,504.9,5,0.0,126.225,100.97999999999999,75.73499999999999,2022,7
2023-09-16,United States,New York City,AMER,Home Depot,Retail,ContactMatcher,2357.488,7,0.2,884.058,420.97999999999996,263.11249999999995,2023,9
2023-09-16,United States,New York City,AMER,Home Depot,Retail,Site Analytics,369.544,7,0.2,32.3351,65.99,60.21587499999999,2023,9
2023-09-16,United States,New York City,AMER,Home Depot,Retail,FinanceHub,184.752,3,0.2,-20.7846,76.98,85.64025,2023,9
2022-12-12,Mexico,Mexico City,AMER,Chevron,Energy,Marketing Suite - Gold,64.96,5,0.2,-4.06,16.24,17.255,2022,12
2022-12-12,Mexico,Mexico City,AMER,Chevron,Energy,Support,13.52,2,0.2,1.69,8.45,7.39375,2022,12
2022-12-12,Mexico,Mexico City,AMER,Chevron,Energy,FinanceHub,458.43,5,0.3,-137.529,130.98000000000002,170.27400000000003,2022,12
2022-12-12,Mexico,Mexico City,AMER,Chevron,Energy,OneView,387.136,4,0.2,24.196,120.98,113.41874999999999,2022,12
2022-12-12,Mexico,Mexico City,AMER,Chevron,Energy,ContactMatcher,328.59,3,0.4,-147.8655,182.54999999999998,264.6975,2022,12
2020-12-10,Taiwan,Taipei,APJ,State Farm Insurance Cos.,Finance,FinanceHub,338.352,3,0.2,4.2294,140.98,139.21775,2020,12
2020-12-10,Taiwan,Taipei,APJ,State Farm Insurance Cos.,Finance,Support,25.92,4,0.0,12.4416,6.48,3.3696000000000006,2020,12
2020-12-10,Taiwan,Taipei,APJ,State Farm Insurance Cos.,Finance,Support,91.36,4,0.0,42.0256,22.84,12.3336,2020,12
2020-12-13,Chile,Santiago,AMER,Verizon Communications,Communications,SaaS Connector Pack,87.96,3,0.2,7.6965,36.65,33.443124999999995,2020,12
2020-12-13,Chile,Santiago,AMER,Verizon Communications,Communications,ContactMatcher,5.214,2,0.7,-4.1712,8.69,15.642,2020,12
2023-09-22,Germany,Hamburg,EMEA,Prudential Financial,Finance,ContactMatcher,12.294,1,0.7,-8.6058,40.98,69.66599999999998,2023,9
2023-09-08,United States,New York City,AMER,Walgreens,Retail,SaaS Connector Pack,19.76,4,0.0,8.2992,4.94,2.8652,2023,9
2021-11-02,United Kingdom,Brighton,EMEA,Allianz,Finance,FinanceHub,109.764,2,0.1,8.5372,60.98,56.237111111111105,2021,11
2023-12-12,South Korea,Daegu,APJ,J.P. Morgan Chase & Co.,Finance,Site Analytics,128.85,3,0.0,3.8655,42.949999999999996,41.6615,2023,12
2023-04-02,Colombia,Cali,AMER,Walgreens,Retail,SaaS Connector Pack,127.95,3,0.0,21.7515,42.65,35.399499999999996,2023,4
2021-12-30,United States,New York City,AMER,Walmart,Retail,Support,68.52,3,0.0,31.5192,22.84,12.333599999999999,2021,12
2021-12-30,United States,New York City,AMER,Walmart,Retail,Marketing Suite - Gold,74.94,3,0.0,14.2386,24.98,20.2338,2021,12
2021-12-30,United States,New York City,AMER,Walmart,Retail,Big Ol Database,2548.56,6,0.2,286.713,530.9499999999999,471.21812499999993,2021,12
2021-12-30,United States,New York City,AMER,Walmart,Retail,SaaS Connector Pack - Gold,271.44,3,0.0,122.148,90.48,49.764,2021,12
2021-12-30,United States,New York City,AMER,Walmart,Retail,Site Analytics,287.88,3,0.2,35.985,119.94999999999999,104.95625,2021,12
2022-03-11,United States,New York City,AMER,Allstate,Finance,Support,14.9,5,0.0,7.152,2.98,1.5496,2022,3
2022-03-11,United States,New York City,AMER,Allstate,Finance,Site Analytics,4158.912,8,0.2,363.9048,649.83,592.969875,2022,3
2020-04-06,United States,New York City,AMER,Panasonic,Tech,SaaS Connector Pack,91.96,2,0.0,15.6332,45.98,38.163399999999996,2020,4
2020-04-06,United States,New York City,AMER,Panasonic,Tech,SaaS Connector Pack,33.11,7,0.0,12.9129,4.7299999999999995,2.8853,2020,4
2020-04-06,United States,New York City,AMER,Panasonic,Tech,Support,19.44,3,0.0,9.3312,6.48,3.3696,2020,4
2020-04-06,United States,New York City,AMER,Panasonic,Tech,Support,55.48,1,0.0,26.6304,55.48,28.849599999999995,2020,4
2020-10-05,Mexico,Mexico City,AMER,AT&T,Communications,OneView,91.92,5,0.2,11.49,22.979999999999997,20.1075,2020,10
2022-08-14,Czech Republic,Prague,EMEA,Philip Morris International,Consumer Products,OneView,17.34,2,0.0,4.6818,8.67,6.3291,2022,8
2022-08-14,Czech Republic,Prague,EMEA,Philip Morris International,Consumer Products,Data Smasher,71.98,2,0.0,15.1158,35.99,28.432100000000002,2022,8
2020-11-17,Japan,Osaka,APJ,Tyson Foods,Consumer Products,SaaS Connector Pack - Gold,7.08,3,0.2,2.478,2.9499999999999997,1.9175000000000002,2020,11
2023-04-25,Norway,Oslo,EMEA,Marathon Petroleum,Energy,Data Smasher,69.98,2,0.0,4.8986,34.99,32.5407,2023,4
2023-08-25,Mexico,Guadalajara,AMER,China National Petroleum,Energy,OneView,646.272,8,0.2,64.6272,100.98,90.882,2023,8
2023-08-25,Mexico,Guadalajara,AMER,China National Petroleum,Energy,Support,10.368,2,0.2,3.7584,6.4799999999999995,4.131,2023,8
2023-02-24,Canada,Toronto,AMER,Samsung Electronics,Tech,Storage,8.4,5,0.0,0.336,1.6800000000000002,1.6128,2023,2
2023-02-24,Canada,Toronto,AMER,Samsung Electronics,Tech,Site Analytics,71.96,5,0.2,25.186,17.99,11.693499999999997,2023,2
2022-11-20,Sweden,Stockholm,EMEA,Oracle,Tech,ChatBot Plugin,18.48,2,0.2,6.006,11.549999999999999,7.79625,2022,11
2022-11-15,United States,New York City,AMER,Aetna,Healthcare,ChatBot Plugin,9.84,3,0.0,2.8536,3.28,2.3287999999999998,2022,11
2023-07-07,Germany,Hamburg,EMEA,Fannie Mae,Finance,FinanceHub,239.24,1,0.2,23.924,299.05,269.145,2023,7
2022-12-26,Greece,Athens,EMEA,American Express,Finance,SaaS Connector Pack,21.12,4,0.0,6.5472,5.28,3.6432,2022,12
2023-04-24,United Kingdom,London,EMEA,Tyson Foods,Consumer Products,Support,54.9,5,0.0,15.372,10.98,7.9056,2023,4
2021-12-14,United States,New York City,AMER,Mitsubishi,Manufacturing,SaaS Connector Pack,15.24,3,0.0,5.1816,5.08,3.3528,2021,12
2021-04-19,Japan,Kyoto,APJ,Lowes,Retail,OneView,19.568,2,0.8,-52.8336,48.920000000000016,181.00400000000005,2021,4
2021-04-19,Japan,Kyoto,APJ,Lowes,Retail,ContactMatcher,310.392,4,0.8,-512.1468,387.99000000000007,1028.1735000000003,2021,4
2022-09-05,Ireland,Limerick,EMEA,United Parcel Service,Transportation,SaaS Connector Pack,42.6,3,0.0,16.614,14.200000000000001,8.662,2022,9
2022-09-05,Ireland,Limerick,EMEA,United Parcel Service,Transportation,ContactMatcher,113.94,6,0.0,54.6912,18.99,9.874799999999999,2022,9
2022-09-05,Ireland,Limerick,EMEA,United Parcel Service,Transportation,Marketing Suite - Gold,129.92,4,0.0,5.1968,32.48,31.180799999999998,2022,9
2022-09-05,Ireland,Limerick,EMEA,United Parcel Service,Transportation,ChatBot Plugin,5.28,3,0.0,2.5344,1.76,0.9152,2022,9
2023-09-25,United States,New York City,AMER,United Parcel Service,Transportation,Site Analytics,859.2,3,0.2,75.18,358.0,326.675,2023,9
2023-09-25,United States,New York City,AMER,United Parcel Service,Transportation,Big Ol Database,506.28,3,0.2,177.198,210.94999999999996,137.11749999999998,2023,9
2022-02-04,Chile,Puente Alto,AMER,Intel,Tech,SaaS Connector Pack,14.368,2,0.2,3.9512,8.98,6.5104999999999995,2022,2
2023-05-20,South Africa,Johannesburg,EMEA,Kroger,Retail,FinanceHub,314.352,3,0.2,-35.3646,130.98,145.71525,2023,5
2023-05-20,South Africa,Johannesburg,EMEA,Kroger,Retail,Support,27.888,7,0.2,10.1094,4.9799999999999995,3.17475,2023,5
2021-09-03,Chile,Santiago,AMER,BMW,Manufacturing,SaaS Connector Pack,238.152,3,0.2,89.307,99.22999999999998,62.01874999999998,2021,9
2022-06-10,Luxembourg,Luxembourg,EMEA,HonHai Precision Industry,Tech,ContactMatcher,692.94,3,0.0,173.235,230.98000000000002,173.235,2022,6
2021-11-07,Germany,Hamburg,EMEA,Allstate,Finance,ContactMatcher,16.146,9,0.7,-12.9168,5.9799999999999995,10.764,2021,11
2021-11-07,Germany,Hamburg,EMEA,Allstate,Finance,ContactMatcher,1345.485,5,0.7,-1031.5385,896.9899999999998,1584.6823333333332,2021,11
2022-06-16,Japan,Tokyo,APJ,Oracle,Tech,Support,173.488,7,0.2,54.215,30.979999999999997,21.298749999999995,2022,6
2021-04-25,Italy,Milan,EMEA,Tyson Foods,Consumer Products,ChatBot Plugin,57.75,5,0.0,16.17,11.55,8.315999999999999,2021,4
2021-04-25,Italy,Milan,EMEA,Tyson Foods,Consumer Products,OneView,272.4,5,0.0,76.272,54.48,39.2256,2021,4
2022-09-24,Mexico,Guadalajara,AMER,Exxon Mobil,Energy,Support,11.952,3,0.2,4.0338,4.9799999999999995,3.2992499999999993,2022,9
2022-09-24,Mexico,Guadalajara,AMER,Exxon Mobil,Energy,SaaS Connector Pack,28.0,4,0.2,7.7,8.75,6.34375,2022,9
2022-09-24,Mexico,Guadalajara,AMER,Exxon Mobil,Energy,ContactMatcher,12.201,7,0.7,-9.7608,5.81,10.457999999999998,2022,9
2022-08-19,Japan,Saitama,APJ,Walgreens,Retail,ContactMatcher,2.068,1,0.8,-3.4122,10.340000000000003,27.401000000000007,2022,8
2022-08-19,Japan,Saitama,APJ,Walgreens,Retail,Support,83.84,8,0.2,30.392,13.1,8.35125,2022,8
2020-03-02,United Kingdom,London,EMEA,Intel,Tech,SaaS Connector Pack - Gold,11.36,2,0.0,5.3392,5.68,3.0103999999999997,2020,3
2020-03-02,United Kingdom,London,EMEA,Intel,Tech,Support,36.4,5,0.0,17.472,7.279999999999999,3.7855999999999996,2020,3
2020-12-30,France,Paris,EMEA,General Electric,Finance,Data Smasher,27.968,2,0.2,6.992,17.48,13.11,2020,12
2021-04-10,United Kingdom,Liverpool,EMEA,Philip Morris International,Consumer Products,Marketing Suite - Gold,142.04,4,0.0,38.3508,35.51,25.9223,2021,4
2021-04-10,United Kingdom,Liverpool,EMEA,Philip Morris International,Consumer Products,ChatBot Plugin,14.67,3,0.0,6.0147,4.89,2.8851,2021,4
2021-12-25,United States,Seattle,AMER,Microsoft,Tech,Alchemy,1199.96,5,0.2,224.9925,299.99,243.741875,2021,12
2021-12-25,United States,Seattle,AMER,Microsoft,Tech,Support,12.6,3,0.0,6.174,4.2,2.142,2021,12
2021-12-25,United States,Seattle,AMER,Microsoft,Tech,Support,17.94,3,0.0,8.073,5.98,3.289,2021,12
2021-04-05,France,Paris,EMEA,J.P. Morgan Chase & Co.,Finance,FinanceHub,23.904,6,0.2,7.7688,4.9799999999999995,3.3615,2021,4
2021-01-17,South Africa,Johannesburg,EMEA,Nissan Motor,Transportation,Support,88.96,8,0.2,10.008,13.899999999999999,12.33625,2021,1
2023-05-21,United States,Burlington,AMER,Merck,Healthcare,FinanceHub,518.272,8,0.2,-97.176,80.98,96.16375000000001,2023,5
2023-05-21,United States,Burlington,AMER,Merck,Healthcare,SaaS Connector Pack,6.98,1,0.0,3.3504,6.98,3.6296000000000004,2023,5
